id,title,num,crn,section,hours,times,faculty,location,limit,enrolled,available,info,description,subj,subject,subj_code,cat_term,credit_hours
202620GEOL16333,"Physical Geology (Lab)",121,16333,C,4,"TR 0930-1045,  ","L Thompson",TBA,13,7,"Available: 6","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science","A study of the geological features and processes that shape the earth's surface and subsurface. Lectures detail major components of the earth and the dynamic processes that generate them (including rocks, minerals, fossils, mountain belts, ocean basins, tectonic activity, magma formation, and climate change). Environmental issues related to geology (earthquakes, landslides, volcanic activity, groundwater contamination, and coastal and stream erosion) are major topics of discussion. Field-oriented lab exercises utilize excellent geological exposures of the Cumberland Plateau and the nearby Appalachian Mountains. Lecture, three hours; laboratory and field trips (including one weekend trip).",GEOL,Geology,GEOL,202620,"4 hours"
202620GEOL16079,"Physical Geology (Lab)",121,16079,L1,0,"T 1330-1630,  ","E Teeter",TBA,13,17,"Closed // Waitlist: 2","Reserved Seats: new first-year students - 6 (none available)","A study of the geological features and processes that shape the earth's surface and subsurface. Lectures detail major components of the earth and the dynamic processes that generate them (including rocks, minerals, fossils, mountain belts, ocean basins, tectonic activity, magma formation, and climate change). Environmental issues related to geology (earthquakes, landslides, volcanic activity, groundwater contamination, and coastal and stream erosion) are major topics of discussion. Field-oriented lab exercises utilize excellent geological exposures of the Cumberland Plateau and the nearby Appalachian Mountains. Lecture, three hours; laboratory and field trips (including one weekend trip).",GEOL,Geology,GEOL,202620,"0 hours"
202620GEOL16077,"Physical Geology (Lab)",121,16077,L2,0,"R 1330-1630,  ","E Teeter",TBA,14,14,"Closed // Waitlist: 1","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science; Reserved Seats: new first-year students - 7 (none available)","A study of the geological features and processes that shape the earth's surface and subsurface. Lectures detail major components of the earth and the dynamic processes that generate them (including rocks, minerals, fossils, mountain belts, ocean basins, tectonic activity, magma formation, and climate change). Environmental issues related to geology (earthquakes, landslides, volcanic activity, groundwater contamination, and coastal and stream erosion) are major topics of discussion. Field-oriented lab exercises utilize excellent geological exposures of the Cumberland Plateau and the nearby Appalachian Mountains. Lecture, three hours; laboratory and field trips (including one weekend trip).",GEOL,Geology,GEOL,202620,"0 hours"
202620GEOL16334,"Physical Geology (Lab)",121,16334,L3,0,"W 1330-1630,  ","L Thompson",TBA,13,7,"Available: 6",,"A study of the geological features and processes that shape the earth's surface and subsurface. Lectures detail major components of the earth and the dynamic processes that generate them (including rocks, minerals, fossils, mountain belts, ocean basins, tectonic activity, magma formation, and climate change). Environmental issues related to geology (earthquakes, landslides, volcanic activity, groundwater contamination, and coastal and stream erosion) are major topics of discussion. Field-oriented lab exercises utilize excellent geological exposures of the Cumberland Plateau and the nearby Appalachian Mountains. Lecture, three hours; laboratory and field trips (including one weekend trip).",GEOL,Geology,GEOL,202620,"0 hours"
202620GEOL16078,"Magmas and Eruptions",250,16078,A,4,"TR 1100-1215,  ","E Teeter",TBA,22,22,"Closed // Waitlist: 2","Prerequisite:  GEOL 121 ","A seminar on a topic related to geology. This course may be repeated for credit when the topic differs.",GEOL,Geology,GEOL,202620,"4 hours"
202620GEOL16285,"Soils (Lab)",303,16285,A,4,"TR 0800-0915,  ","S Torreano",TBA,16,15,"Available: 1","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science; Reserved Seats: new first-year students - 5 (5 available); Prerequisite:  FORS 121  or  GEOL 121  ","A study of soils as they relate to land use, bedrock and geomorphology, site quality, and vegetation processes. Emphasizes field interpretation of soils as one component of terrestrial ecosystems. Lecture, three hours; laboratory and field trips, three hours.",GEOL,Geology,GEOL,202620,"4 hours"
202620GEOL16286,"Soils (Lab)",303,16286,L1,0,"M 1330-1630,  ","S Torreano",TBA,16,15,"Available: 1","Prerequisite:  FORS 121  or  GEOL 121  ","A study of soils as they relate to land use, bedrock and geomorphology, site quality, and vegetation processes. Emphasizes field interpretation of soils as one component of terrestrial ecosystems. Lecture, three hours; laboratory and field trips, three hours.",GEOL,Geology,GEOL,202620,"0 hours"
202620GEOL16080,"Hydrology (Lab)",314,16080,A,4,"MWF 0900-0950,  ","M Knoll",TBA,26,15,"Available: 11","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science; Reserved Seats: new first-year students - 6 (5 available); Prerequisite:  GEOL 121 ","Occurrence, movement, quality, and behavior of water in the hydrologic cycle with emphasis on groundwater, streams, lakes and karst systems. Includes techniques and problems of measurement and utilization. Lectures, three hours; laboratory and field trips, three hours.",GEOL,Geology,GEOL,202620,"4 hours"
202620GEOL16081,"Hydrology (Lab)",314,16081,L1,0,"M 1300-1630,  ","M Knoll",TBA,26,15,"Available: 11","Prerequisite:  GEOL 121 ","Occurrence, movement, quality, and behavior of water in the hydrologic cycle with emphasis on groundwater, streams, lakes and karst systems. Includes techniques and problems of measurement and utilization. Lectures, three hours; laboratory and field trips, three hours.",GEOL,Geology,GEOL,202620,"0 hours"
202620GEOL16082,"Watershed Contaminant Hydrology",315,16082,A,2,"MWF 1000-1050,  ","M Knoll",TBA,22,6,"Available: 16","Prerequisite:  GEOL 314  or  FORS 314  ","A survey of the important natural and human-made contaminants and their movement through the groundwater and surface water systems of a watershed. Special emphasis is placed on metals and microplastics.",GEOL,Geology,GEOL,202620,"2 hours"
202620GEOL16085,"Field and Structural Geology (Lab)",325,16085,A,4,"MWF 1100-1150,  ","M Dahlquist",TBA,22,9,"Available: 13","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science; Reserved Seats: new first-year students - 6 (5 available); Prerequisite:  GEOL 121 ","A study of deformed rocks and an introduction to tectonics. Preparation and interpretation of geologic maps; solution of basic structural problems. Field work emphasizes geologic mapping on the Cumberland Plateau and in more structurally deformed areas in eastern Tennessee. Lecture, three hours.",GEOL,Geology,GEOL,202620,"4 hours"
202620GEOL16086,"Field and Structural Geology (Lab)",325,16086,L1,0,"W 1300-1600,  ","M Dahlquist",TBA,22,9,"Available: 13","Prerequisite:  GEOL 121 ","A study of deformed rocks and an introduction to tectonics. Preparation and interpretation of geologic maps; solution of basic structural problems. Field work emphasizes geologic mapping on the Cumberland Plateau and in more structurally deformed areas in eastern Tennessee. Lecture, three hours.",GEOL,Geology,GEOL,202620,"0 hours"
202620GRMN16126,"German in Everyday Life II",104,16126,A,4,"MWF 0900-0950, R 1230-1320","L Allingham",TBA,20,17,"Available: 3","Prerequisites: GRMN 103 or placement","This course continues the introduction to life and culture in German-speaking societies. It enables students to more fully express their ideas in German about everyday topics, including friends, relationships, weather, clothing, food, and daily routines. Through communicative activities, students learn to ask and answer questions, seek information and share opinions, navigate a variety of conversational settings, and develop sensitivity for cultural difference.",GRMN,"German and German Studies",GRMN,202620,"4 hours"
202620GRMN16127,"German in Everyday Life II",104,16127,B,4,"MWF 1000-1050, R 1330-1420","L Allingham",TBA,20,14,"Available: 6","Prerequisites: GRMN 103 or placement","This course continues the introduction to life and culture in German-speaking societies. It enables students to more fully express their ideas in German about everyday topics, including friends, relationships, weather, clothing, food, and daily routines. Through communicative activities, students learn to ask and answer questions, seek information and share opinions, navigate a variety of conversational settings, and develop sensitivity for cultural difference.",GRMN,"German and German Studies",GRMN,202620,"4 hours"
202620GRMN16282,"Cultural Inquiry: Youth Literature and Culture in Germany",314,16282,A,4,"MWF 1100-1150,  ","R Apgar",TBA,18,18,"Closed // Waitlist: 2","General Education: G6: Comprehending Cross-Culturally (Language)<br><br>Prerequisites: GRMN 203 or higher or placement","From cautionary tales about the dire consequences of thumb-sucking to bedtime stories with socialist values and queer-positive coming-of-age narratives, German literature for young audiences traces a shifting arc from obedience to identity and imagination. This course explores children's and youth culture through authentic materials such as picture books, short films, songs, and graphic novels. Topics may include moral education and discipline, friendship and coming-of-age, gender and queerness, and experiences of migration and belonging. Students investigate changing ideas about childhood and adolescence while developing interpretive and linguistic skills.",GRMN,"German and German Studies",GRMN,202620,"4 hours"
202620GRMN16131,"Reading Berlin",324,16131,A,4,"MW 1400-1515,  ","R Apgar",TBA,18,4,"Available: 14","General Education: G6: Comprehending Cross-Culturally (Language)<br><br>Prerequisites: GRMN 300 or higher or placement","This course investigates narratives and images of Berlin in literature, film, and popular media. As both a limitless, high-energy playground and a scarred urban landscape, portrayals of Germany’s first metropolis contrast possibilities of the future with the burdens of the city’s history. Students read and analyze how depictions of Berlin negotiate its past, conceptualize its future, and position the city within networks of commerce, migration and cultural exchange. Through their analysis, students critically engage with Berlin as a site for identity formation in a globalized Europe.",GRMN,"German and German Studies",GRMN,202620,"4 hours"
202620GRMN16132,"Masterpieces of German Literature in Translation",351,16132,A,4,"TR 1100-1215,  ","C Kahnke",TBA,18,12,"Available: 6","General Education: G6GM: Comprehending Cross-Culturally (German Culture)<br><br>Reserved Seats: new first-year students - 6 (4 available); For a detailed description of this Special Topics Course: <a href=""https://registrar.sewanee.edu/students/topics/""> https://registrar.sewanee.edu/students/topics</a>","Reading and study of texts from the whole range of German literature in English translation. No knowledge of German required. This course is taught in English.",GRMN,"German and German Studies",GRMN,202620,"4 hours"
202620GLBL15465,"Global Citizenship and Reflecting on Study Away",102,15465,A,1,"M 1400-1515,  ","A Colbert",TBA,20,5,"Available: 15",,"Students reflect on the study away experience, use storytelling techniques to consider and express the personal impact of study away, and undertake a project that puts into action the awareness, skills, and attitudes of global citizenship. Through topics including culture shock, identity development, and readjustment to social life in the US, students work to integrate their study away experience with their academic and co-curricular work at Sewanee and beyond.",GLBL,"Global Citizenship",GLBL,202620,"1 hour"
202620GLBL15475,"Global Citizenship and Reflecting on Study Away",102,15475,B,1,"T 1100-1215,  ","S Marhevsky",TBA,20,8,"Available: 12",,"Students reflect on the study away experience, use storytelling techniques to consider and express the personal impact of study away, and undertake a project that puts into action the awareness, skills, and attitudes of global citizenship. Through topics including culture shock, identity development, and readjustment to social life in the US, students work to integrate their study away experience with their academic and co-curricular work at Sewanee and beyond.",GLBL,"Global Citizenship",GLBL,202620,"1 hour"
202620GREK16124,"Elementary Greek II",104,16124,A,4,"MWF 0900-0950, R 1230-1320","T Papillon",TBA,26,8,"Available: 18","Prerequisites: GREK 103 or placement","An intensive, introductory course in classical and <em>koine</em> Greek emphasizing forms and syntax and with extensive readings. Four class hours per week.",GREK,Greek,GREK,202620,"4 hours"
202620GREK16125,"New Testament",310,16125,A,4,"TR 1500-1615,  ","P Holloway",TBA,26,12,"Available: 14","General Education: G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)<br><br>Prerequisites: GREK 203 or higher or placement","One gospel and one epistle are read.",GREK,Greek,GREK,202620,"4 hours"
202620HIST15939,"Religion and Power in the Pre-Modern West",111,15939,A,4,"TR 0930-1045,  ","S Ridyard",TBA,26,23,"Available: 3","General Education: G4: Exploring Past and Present<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 13 (1 available)","Two principles central to modern American culture are ""separation of church and state"" and individual freedom of religious choice.  For most of Western history, however, these principles would have been largely incomprehensible.  This course examines the close relationship between religion and ""the state"" in ancient Greece, ancient Rome, and medieval Europe, analyzing the ways in which they reinforced each other as well as instances in which they came into conflict.  More broadly, the course examines ways in which religion reinforced or challenged social norms relating to gender, hierarchy, and the identification of ""insiders"" and marginalized groups.",HIST,History,HIST,202620,"4 hours"
202620HIST15940,"Science, Society, and the Archives",122,15940,A,4,"MWF 0900-0950,  ","K Whitmer",TBA,26,26,"Closed // Waitlist: 0","General Education: G4: Exploring Past and Present,G7: Encountering Perspectives<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 13 (none available)","This course studies the sciences and their histories as social practices.  Focusing on the cultural meanings and politics of scientific work in many different contexts, special attention is given to the early modern period of global history.  Consideration is given to the important role archives play in the work of historians.  Topics include knowledge networks, translation, archives and imperialism; secrecy and the suppression of scientific expertise, scientific consensus and policy-making; science and gender; scientific racism; artificial intelligence and cultures of innovation; observation and the history of objectivity.",HIST,History,HIST,202620,"4 hours"
202620HIST15941,"The Age of Discovery:  Encounter of Two Worlds",125,15941,A,4,"TR 0800-0915,  ","C McEvoy",TBA,26,13,"Available: 13","General Education: G4: Exploring Past and Present<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 13 (5 available)","The course delves into the intellectual, social and cultural aspects of the Native American/European encounter in what came to be called Latin America in the first century after the arrival of Columbus.  It examines such facets as the underlying religious and political legitimation of the Iberian conquests, indigenous responses, and the issue of ""othering"" and mutual perceptions.  It also scrutinizes material and institutional factors such as Spanish imperial and Indian policy, forms of surplus extraction established by the Spanish, and political arrangements embracing native peoples and Europeans.",HIST,History,HIST,202620,"4 hours"
202620HIST15942,"Childbirth in Europe and the Colonial Caribbean",134,15942,A,4,"MW 1400-1515,  ","A Mansker",TBA,26,26,"Closed // Waitlist: 1","General Education: G7: Encountering Perspectives<br><br>Reserved Seats: new first-year students - 10 (none available)","This course examines some of the most significant conflicts and turning points in the history of conception, pregnancy, and childbirth in Europe and its Caribbean slave colonies from the sixteenth to twentieth centuries. We approach women’s reproductive bodies as contested sites of political struggle over issues as diverse as slavery, colonialism, population growth and birth control, religious reform, midwifery, the medicalization of childbirth, and nation-building. Centering women’s voices and experiences of the birth process where the sources allow us, we study the cultures and communities that women of diverse racial, ethnic, and class backgrounds constructed around biological reproduction.",HIST,History,HIST,202620,"4 hours"
202620HIST15943,"History of the United States II",202,15943,A,4,"TR 1100-1215,  ","A Donaldson",TBA,26,26,"Closed // Waitlist: 2","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (none available)","A general survey of the political, constitutional, economic, and social history of the United States.",HIST,History,HIST,202620,"4 hours"
202620HIST15944,"History of Britain and Ireland II",206,15944,A,4,"MWF 0800-0850,  ","M Mitchell",TBA,26,26,"Closed // Waitlist: 3","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (none available)","A general survey of the political, constitutional, economic, and social history of Britain, Ireland, and the British Empire from the Revolution of 1688 to the present.",HIST,History,HIST,202620,"4 hours"
202620HIST15945,"Latin American History Since 1826",224,15945,A,4,"TR 1500-1615,  ","C McEvoy",TBA,26,24,"Available: 2",,"A study of nation building and strongman government in the nineteenth century, the Mexican Revolution 1910-20, Argentina under Peron, and twentieth-century Brazil. Special emphasis on the roles of women and blacks.",HIST,History,HIST,202620,"4 hours"
202620HIST15946,"African-American History since 1865",232,15946,A,4,"TR 1330-1445,  ","A Donaldson",TBA,26,24,"Available: 2 Reserved // Waitlist: 1","General Education: G4: Exploring Past and Present,G7: Encountering Perspectives<br><br>Reserved Seats: new first-year students - 10 (2 available)","A survey of the major topics and issues in African-American history from 1865 to the present: the era of emancipation, the turn-of-the-century nadir of race relations, black participation in both world wars, the Harlem Renaissance, the Civil Rights Movement, and various dimensions of contemporary black life. The course will also explore some of the historiographical themes that have catalyzed current scholarship and will analyze diverse theories about the black experience in America.",HIST,History,HIST,202620,"4 hours"
202620HIST15947,"Early Modern Germany: Reformation to Revolutions",267,15947,A,4,"MWF 1100-1150,  ","K Whitmer",TBA,26,25,"Available: 1 Reserved // Waitlist: 5","General Education: G4: Exploring Past and Present,G6GM: Comprehending Cross-Culturally (German Culture)<br><br>Reserved Seats: new first-year students - 10 (1 available)","An introduction to the history of German-speaking Europe, c. 1450 to 1850. The course examines the complex history of the Holy Roman Empire, a vast, economically and culturally rich, multi-ethnic state. It also focuses on imperial politics in theory and practice, territorial expansion and diplomacy, the relative autonomy of many German cities, the Protestant Reformation and its aftermath, peasant revolts, the Thirty Years War, the German Enlightenment, and the Vormärz period that culminated in the 1848 Revolutions.",HIST,History,HIST,202620,"4 hours"
202620HIST15948,"France Since 1815",272,15948,A,4,"MW 1530-1645,  ","A Mansker",TBA,26,25,"Available: 1 Reserved // Waitlist: 5","General Education: G4: Exploring Past and Present,G6FR: Comprehending Cross-Culturally (French Culture)<br><br>Reserved Seats: new first-year students - 10 (1 available)","Although modern France is a product of the same tumultuous nineteenth- and twentieth-century developments experienced by the rest of Europe, the French reacted to the processes of industrialization, urbanization, and the democratization of politics, and the two world wars in their own fashion.  This course considers in detail how France became ""modern"" and what the effects of this process were on different groups of individuals in French society.  Readings center on primary documents.",HIST,History,HIST,202620,"4 hours"
202620HIST15958,"Environmental History",283,15958,A,4,"TR 0930-1045,  ","R Levine",TBA,26,26,"Closed // Waitlist: 1","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (none available)","An introduction to the field of environmental history, which asks how the natural world has shaped the course of human civilization, and how humans, in turn, have shaped the natural world, over time.",HIST,History,HIST,202620,"4 hours"
202620HIST15949,"Thinking Historically, Making History: Approaches, Sources, Places",291,15949,A,4,"TR 0930-1045,  ","M Mitchell",TBA,18,18,"Closed // Waitlist: 2",,"This course introduces students to the experience of thinking historically and doing historical work. Students will learn about historiographical debates, lenses or approaches to history, how to locate and to interpret primary sources such as letters, journals, images, and maps. They will also have opportunities to engage with historical sites, monuments, special collections materials and to work with digital tools. Students examine how historians formulate questions or lines of inquiry, how to conduct library and archival research and practice organizing and presenting research in oral and written form. Required of all history majors and minors.",HIST,History,HIST,202620,"4 hours"
202620HIST15950,"History of the Middle East II",297,15950,A,4,"MWF 1000-1050,  ","N Roberts",TBA,26,25,"Available: 1 Reserved // Waitlist: 2","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (1 available)","This second offering in a two-course sequence addresses the modern Middle East, and emphasizes the region's place in global politics and the world economy.  Among the topics considered are European imperialism and local responses, nineteenth-century reform movements, the rise of the nation-state, the impact of Arab nationalism, the Arab-Israeli conflict, Islamic political movements, gender relations in the region, the importance of oil, the Iraq conflict, terrorism and the peace process.",HIST,History,HIST,202620,"4 hours"
202620HIST15951,"Medieval Europe I",303,15951,A,4,"TR 1330-1445,  ","S Ridyard",TBA,16,15,"Available: 1","Prerequisites: One course with attribute G4 including AP or IB credit","Selected topics in the history of western Europe during the Middle Ages. Emphasis on reading, papers, discussion.",HIST,History,HIST,202620,"4 hours"
202620HIST15959,"Crisis and Catastrophe in Early Modernity",314,15959,A,4,"MWF 1300-1350,  ","K Whitmer",TBA,15,15,"Closed // Waitlist: 0","Prerequisites: One course in history with attribute G4 including AP or IB credit","From sudden events such as the Lisbon earthquake of 1755, to those that unfolded over many years, crises and catastrophes were omnipresent in early modernity. While contemporaries often agreed that crises were imminent or unfolding, like today they did not always agree on how to respond. This course considers specific public health crises of the period, such as the global spread of smallpox and plague, positioning these within key readings in the history of science, medicine, capitalism and empire. Students also will study the disruptive dimensions of the period’s political and ecological crises and links between experiencing crisis and activism.",HIST,History,HIST,202620,"4 hours"
202620HIST15952,"Black Power to Black Lives Matter",318,15952,A,4,"M 1400-1630,  ","A Donaldson",TBA,15,11,"Available: 4","Prerequisites: One course with attribute G4 including AP or IB credit","This American History course covers the Black Power Movement’s history from its origins in the late 1960s and early 1970s through the current Black Lives Matter era. Together we review how the Black Power Movement empowered individuals and groups to protest police brutality, advance criminal justice reform, advocate for self-defense, promote Black collective interests, advance Black values, create Black institutions, and secure Black autonomy.",HIST,History,HIST,202620,"4 hours"
202620HIST15960,"Colonial and Imperial Warfare in North America and Southern Africa",324,15960,A,4,"W 1400-1630,  ","R Levine",TBA,15,12,"Available: 3","Prerequisites: One course with attribute G4 including AP or IB credit","This seminar compares the warfare that accompanied colonial encounters in North America and southern Africa, from the first European contact through the early twentieth century.  It focuses on wars fought in response to resistance by native peoples and on the use of native allies in warfare between imperial foes as windows into the processes of acculturation, resistance, dispossession, and representation that characterized the colonial encounter as a whole.  Texts range from traditional military history to religious, cultural, environmental, and comparative approaches to the topic.",HIST,History,HIST,202620,"4 hours"
202620HIST15953,"Religious Nationalism in the Contemporary World",338,15953,A,4,"T 1330-1600,  ","N Roberts",TBA,15,15,"Closed // Waitlist: 0","Prerequisites: One course with attribute G4 including AP or IB credit","Religious nationalist parties and social movements play an increasingly important role in our contemporary world. Promising a more “authentic” approach to nationalism than secular nationalism, these movements provide meaning to millions of adherents, while also contributing to partisanship and conflict around the world. This class investigates the history of religious nationalism with a focus primarily on the history of Christian, Muslim, and Jewish nationalism in the 20th and 21st centuries. Case studies will be drawn from the history of Israel/Palestine, India/Pakistan, Ireland, and the United States.",HIST,History,HIST,202620,"4 hours"
202620HIST15954,"Public History of Southern Appalachia",343,15954,A,4,"T 1330-1600,  ","T Momon",TBA,15,15,"Closed // Waitlist: 4","Prerequisites: One course in history with attribute G4 including AP or IB credit","Public historians work with a variety of people and non-academic institutions, including community heritage groups, historical societies, and museums. In this course, students will explore the practice of conducting historical research in support of projects proposed by these institutions. This course will blend theory and experience by examining the cultural, intellectual, and economic implications of conducting public history research while exploring the practical aspects of conducting public history fieldwork.",HIST,History,HIST,202620,"4 hours"
202620HIST15955,"Medieval England II",366,15955,A,4,"MW 1400-1515,  ","S Ridyard",TBA,16,15,"Available: 1","Prerequisites: One course with attribute G4 including AP or IB credit","Selected topics in the history of England from the Roman conquest to the accession of Henry Tudor. Emphasis on reading, papers, discussion.",HIST,History,HIST,202620,"4 hours"
202620HIST15956,"Sexuality and the Self in Modern Europe",378,15956,A,4,"TR 1500-1615,  ","A Mansker",TBA,15,15,"Closed // Waitlist: 0","Prerequisites: One course with attribute G4 including AP or IB credit","This seminar investigates how and why sexuality became the key to selfhood in modern Europe.  Drawing on the tools of gender analysis and cultural history, students explore the ways in which political, socioeconomic and cultural tensions of particular historical moments were manifested in the sexuality of individuals.  Students also examine a variety of primary sources from the eighteenth to twentieth centuries to consider how individuals defined themselves through sexuality and how definitions were imposed on them by a variety of institutions and authority figures.",HIST,History,HIST,202620,"4 hours"
202620HIST15957,"Capitalism in Britain and the United States",403,15957,A,4,"TR 0800-0915,  ","M Mitchell",TBA,15,13,"Available: 2","Prerequisites: One course with attribute G4 including AP or IB credit","The impulse to combine land, labor, and capital in profitable ways has always existed; this course focuses on how British and American entrepreneurs have attempted this challenge over the past 500 years of history. The differing cultural, institutional, and technological developments faced by entrepreneurs in each country are considered.",HIST,History,HIST,202620,"4 hours"
202620HIST15961,"The History of Sustainability and Sustainable Development",421,15961,A,4,"TR 1100-1215,  ","R Levine",TBA,15,14,"Available: 1","Prerequisites: One course with attribute G4 including AP or IB credit","An examination of the historical origins and development of the discourses of sustainability, sustainable development, and the green economy, which have been ubiquitous, influential, and critically and historiographically under-examined in contemporary U.S. and global society. The course draws on contemporary global environmental historiography, while analyzing key primary sources such as Malthus' <em>An Essay on the Principles of Population</em>, Marsh's <em>Man and Nature</em>, Ehrlich's <em>Population Bomb</em>, Club of Rome's <em>Limits to Growth</em>, the United Nations' Brundtland Commission's ""Our Common Future,"" the United Nations' Millennium Development Goals, and the University of the South's Sustainability Master Plan.",HIST,History,HIST,202620,"4 hours"
202620HUMN16133,"Experience, Expression, and Exchange: Texts and Contexts of the Modern World",106,16133,A,4,"MWF 1200-1250,  ","D Ettensohn",TBA,15,15,"Closed // Waitlist: 3","General Education: G1: Reading Closely,G2: Understanding the Arts,GFWI: Foundational Writing Intensive<br><br>Reserved Seats: new first-year students - 7 (none available)","As a critical introduction to cultural contexts and ideological tensions in the modern world, this interdisciplinary course examines the intersections of literature, the arts, philosophy, and politics to investigate what it means to be modern and how the modern era has reshaped and redefined the human experience. The course will compare literary, visual, and aural texts from different global traditions to de-link the concept of the modern from “the West” in its investigation of how societies have negotiated, registered, and expressed the experience of modernity.",HUMN,Humanities,HUMN,202620,"4 hours"
202620HUMN16134,"Italian Futurism and the Aesthetics of Modernity",206,16134,A,4,"MW 1400-1515,  ","A Martini",TBA,20,15,"Available: 5","General Education: G2: Understanding the Arts,G6IT: Comprehending Cross-Culturally (Italian Culture)<br><br>Reserved Seats: new first-year students - 3 (1 available)","This course explores Futurism, an avant-garde movement that developed in Italy in the early twentieth century. The course covers examples from multiple mediums (painting, sculpture, literature, architecture, urban design, dance, fashion, music, and cooking) to study how Futurism proposed to fashion a way of life and not solely an artistic idiom. Analyzing the numerous Futurist manifestos, this course investigates the movement’s programmatic approach to art and its position in the general artistic ferment that characterized Europe at the beginning of the twentieth century.",HUMN,Humanities,HUMN,202620,"4 hours"
202620INGS16283,"Japanese Print Culture",311,16283,A,4,"MWF 1100-1150,  ","A Miller",TBA,18,18,"Closed // Waitlist: 0",,"Explores the breadth of Japanese print culture, focusing on eighteenth to twentieth century artworks. Examines prints in light of economic and socio-cultural contexts, with special emphasis on topics such as the masculine culture of eighteenth century urban Japan, and globalization in the late nineteenth and early twentieth centuries. Genres covered include: early modern landscapes, “beautiful women” and actor prints, nineteenth-century political prints, and twentieth-century creative and revival prints from wartime and postwar Japan. Incorporates the study of museum print collections.",ARTH,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS16034,"To Delight and to Move: The Global Baroque, 1600-1800",327,16034,A,4,"TR 1100-1215,  ","L Todd",TBA,18,17,"Available: 1",,"This course explores the early modern art movement known as “Baroque.” It begins with an historiographical examination of the term “baroque” and considers how and why the baroque visual language of <em>delectare et movere</em> appears across the globe from Europe to Asia and Latin America. (Of note: “global” in this sense would be excluding Africa.) The course examines and compares key works of painting, sculpture, architecture, and the decorative arts in consideration of their motivations and meanings. We conclude with an examination of the extension of baroque forms and styles in contemporary art in what has been referred to as the “Neobaroque” and “Ultrabaroque.”",ARTH,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15962,"The Comic and Sublime: An Introduction to Chinese Theater",241,15962,A,4,"MW 1400-1515,  ","Y Tan",TBA,26,9,"Available: 17","General Education: G6CH: Comprehending Cross-Culturally (Chinese Culture)","This course surveys the rich and varied traditions of Chinese theater from their origins in ritual and spectacle to their current formulations in traditional and modern productions. We will discuss both dramatic texts and theatrical performances. All readings will be in English. Course will be taught in English.",ASIA,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS16010,"Environmental Economics",335,16010,A,4,"MWF 0800-0850,  ","A Elrod",TBA,20,20,"Closed // Waitlist: 5","Prerequisites: ECON 101 or ECON 120","A study of the causes of and solutions for pollution and environmental degradation weighs the value of ecosystems and their role in sustaining economic activity. Applies cost/benefit analysis to environmental issues and provides an introduction to economics of nonrenewable and renewable resources such as mines, forests, and fish.",ECON,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS16011,"International Finance",344,16011,A,4,"TR 0800-0915,  ","K Theyson",TBA,20,6,"Available: 14","Prerequisite:  ECON 202 ","This courses studies financial aspects of growth, income and price level determination in open economies. Topics include the balance of payments, exchange rate determination, international payment adjustment mechanisms, capital flows, and international macroeconomic policy.",ECON,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS16023,"The Novel in the Global Age",316,16023,A,4,"MWF 1000-1050,  ","D Ettensohn",TBA,15,15,"Closed // Waitlist: 1","General Education: GMWI: Major Writing Intensive<br><br>Prerequisites: One course in English with attribute GFWI","This course explores the contemporary Anglophone novel since 1989, a period that coincides with the increased pace of globalization. Written largely from transnational perspectives that defy traditional national boundaries, the novels in this course share a common concern with capturing global experience and analyzing the cultural and economic impact of globalization. Potential readings include works by Chimamanda Ngozi Adichie, Teju Cole, Amitav Ghosh, Michael Ondaatje, and Ruth Ozeki.",ENGL,"International & Global Studies",SPAN,202620,"4 hours"
